feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
GOBP_LIPID_IMPORT_INTO_CELL,-2.9971631199328845,0.002725048579419078,-0.4467906983883523,0.014559545267181931,-0.3471794015189514,0.5115449444445216
HP_KNUCKLE_PAD,-2.9971631199328845,0.002725048579419078,-0.4467906983883523,0.014559545267181931,-0.15543679156968804,0.6410584237868848
GOBP_LEUCINE_METABOLIC_PROCESS,-2.9971631199328845,0.002725048579419078,-0.4467906983883523,0.014559545267181931,-0.48785309592615517,0.37545863765714377
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION,-2.9971631199328845,0.002725048579419078,-0.4467906983883523,0.014559545267181931,-0.24774773507734107,0.6423758035225992
HP_MYELODYSPLASIA,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.5646494812862496,0.2933481369409314
GOMF_ALKALINE_PHOSPHATASE_ACTIVITY,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.3485702996728836,0.5109909210231496
GOBP_MITOCHONDRIAL_TRANSCRIPTION,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.4980358519050194,0.38208194252363153
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.5421092075740834,0.41019065787232334
GOBP_TRNA_METHYLATION,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.5236825780760883,0.36646437290389466
MODULE_284,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.5402107867103987,0.3291029459403822
HP_HYPERNATRIURIA,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.6168766247016998,0.21368930038896727
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.49277495991740494,0.47197842363831377
SABATES_COLORECTAL_ADENOMA_SIZE_DN,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.2222318695292577,0.6025514676056851
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,-0.6136047294515934,0.232921993679531
DESCARTES_FETAL_KIDNEY_URETERIC_BUD_CELLS,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,0.13238634298416768,0.6611569998091824
HOLLERN_EMT_BREAST_TUMOR_DN,-2.9744573387212716,0.002935072650926321,-0.44340592037025867,0.015378976561360518,0.08037263357212926,0.7029862051683989
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.5669168332614812,0.2857825151735268
HP_RETICULOCYTOPENIA,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.5589708228357549,0.3178009486935453
LIU_CMYB_TARGETS_DN,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.61603544441855,0.20902368619320813
GOCC_RIBOSOMAL_SUBUNIT,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.5720803257715615,0.2739341117310647
GOBP_PEPTIDYL_HISTIDINE_MODIFICATION,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.4437665349999014,0.4105703243677926
HASLINGER_B_CLL_WITH_6Q21_DELETION,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.5456267474389372,0.3741090063201646
GOMF_RETINYL_PALMITATE_ESTERASE_ACTIVITY,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.31395762022306184,0.582255047994073
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.5265289025659778,0.3379127780686986
WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.6015820143427848,0.2666732266449415
GOBP_CRANIAL_NERVE_FORMATION,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.35292419925171464,0.5592748424007951
REACTOME_SODIUM_CALCIUM_EXCHANGERS,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.4409879625888049,0.5695594064164674
GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.6329649225750258,0.2363988084053257
HP_PERSISTENCE_OF_HEMOGLOBIN_F,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.5165862581654029,0.34430263737837613
HP_CHOROIDEREMIA,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.6028494833886263,0.2292992628860992
KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.35804910335267537,0.4867963716031607
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_ADENINE_TO_AMP,-2.951751557509659,0.00315977050447187,-0.44002114235216516,0.016236191000486944,-0.4788373429569019,0.4482780649607131
HP_ABNORMAL_CIRCULATING_NON_PROTEINOGENIC_AMINO_ACID_CONCENTRATION,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.4440570648373733,0.47376916543043857
GOBP_REGULATION_OF_RNA_BINDING,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.6405169358702393,0.32035722081108853
GOBP_SATELLITE_CELL_ACTIVATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.3592135250981585,0.5436331964989416
GOBP_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.46895467893600123,0.5052687760619158
BIOCARTA_DNAFRAGMENT_PATHWAY,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.6329358293809778,0.22289063765253014
GOCC_EXORIBONUCLEASE_COMPLEX,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.5746095800191738,0.2538133320122282
MODULE_21,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.45214895627897855,0.3125953857107627
HP_NEUROPATHIC_ARTHROPATHY,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.4704312151891681,0.4650459792512169
HP_PENDULAR_NYSTAGMUS,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.4909170390127825,0.40205402212232877
GOCC_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.4753852937376669,0.30168947591005646
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.555629240841843,0.3916810914505831
GOCC_INTRACELLULAR_CYCLIC_NUCLEOTIDE_ACTIVATED_CATION_CHANNEL_COMPLEX,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.37870588878013706,0.4798422670246156
GOMF_PHOSPHATIDIC_ACID_TRANSFER_ACTIVITY,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.5601643072393526,0.2811712154869034
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.4450471689189946,0.330766329750753
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1,-2.929045776298046,0.0034000434553634533,-0.43663636433407155,0.017061040952226273,-0.6296882594526587,0.2663832214462963
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO,-2.9063399950864337,0.003656838683088695,-0.433251586315978,0.017999004202490565,-0.5352656920525147,0.24581940217541445
GOMF_HISTAMINE_RECEPTOR_ACTIVITY,-2.9063399950864337,0.003656838683088695,-0.433251586315978,0.017999004202490565,-0.575068602327727,0.35418731683361376
HP_PURE_RED_CELL_APLASIA,-2.9063399950864337,0.003656838683088695,-0.433251586315978,0.017999004202490565,-0.5393390211071872,0.3094965438474787
HP_INCREASED_CIRCULATING_GONADOTROPIN_LEVEL,-2.9063399950864337,0.003656838683088695,-0.433251586315978,0.017999004202490565,-0.5902540779652905,0.367168103674238
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY,-2.9063399950864337,0.003656838683088695,-0.433251586315978,0.017999004202490565,-0.46427845194418893,0.44019755441926495
GOMF_IODIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-2.9063399950864337,0.003656838683088695,-0.433251586315978,0.017999004202490565,-0.3841088895595151,0.5927869373843706
KOHN_EMT_EPITHELIAL,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,0.05738934101582274,0.6870037763629434
HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.6010010871294206,0.29882553723414457
GOBP_MITOCHONDRIAL_RNA_PROCESSING,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5207058717442116,0.37988031410528283
WEBER_METHYLATED_ICP_IN_FIBROBLAST,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.6081243850394794,0.3624857539744771
HP_URETHRAL_STRICTURE,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.2665859477647562,0.4983904439801091
GOBP_METHYLGUANOSINE_CAP_DECAPPING,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5103495334461254,0.3743470216738406
HP_PERIODIC_HYPOKALEMIC_PARESIS,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.502094473102613,0.45580012702403944
GOBP_MITOTIC_RECOMBINATION,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5363684210587034,0.3198047672665979
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.16611675736749887,0.6756052701092804
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.49460829898082764,0.42609926915702107
GOMF_INOSITOL_TETRAKISPHOSPHATE_KINASE_ACTIVITY,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.29989781331797843,0.5537775443082065
GOBP_ZYMOGEN_INHIBITION,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5457112224273357,0.3486921681694815
GOCC_LARGE_RIBOSOMAL_SUBUNIT,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5697198469414431,0.2545945810090796
GNF2_FBL,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5599593655927579,0.24243461384047207
HENDRICKS_SMARCA4_TARGETS_DN,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.4163058243419021,0.42285732388109887
GOBP_CHOLINE_METABOLIC_PROCESS,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.5575483347227164,0.44686857316122774
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME,-2.8836342138748208,0.003931150882919559,-0.42986680829788443,0.01894652616252468,-0.6112318484387098,0.23941504402837013
ZHAN_MULTIPLE_MYELOMA_HP_UP,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.48966523317493904,0.407653774878693
GOBP_PURINE_RIBONUCLEOSIDE_SALVAGE,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.4713252926586261,0.382037472473717
GOBP_VESICLE_TETHERING_TO_GOLGI,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.51038455869666,0.4101855663835564
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.3304284079621111,0.528261261539262
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.3182017914260086,0.5013969972362416
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.5413525682266737,0.292289503943248
GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.45085611477261833,0.4175553837728364
HP_ABNORMAL_INTERNAL_CAROTID_ARTERY_MORPHOLOGY,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.3493488156827158,0.5453697966888175
HP_MACROCYTIC_ANEMIA,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.47960138306624905,0.30698859944643947
HP_MYOCARDITIS,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.43211199888585927,0.33027294552514036
GOBP_MEIOTIC_ATTACHMENT_OF_TELOMERE_TO_NUCLEAR_ENVELOPE,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.4442840349834821,0.4451976392618899
GOMF_CLASS_I_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.5086582979299769,0.29016596441449816
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,-2.860928432663208,0.00422402392979349,-0.4264820302797908,0.020002904540918524,-0.5563239820292132,0.27369226541318564
PDGF_ERK_DN.V1_UP,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5333014999582721,0.312059156578637
WANG_BARRETTS_ESOPHAGUS_DN,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.1671619133916476,0.6027733353392452
GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.4977592356888367,0.2562448047859354
GOMF_MRNA_5_UTR_BINDING,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5194033021889076,0.25442014066802404
GOCC_NUCLEAR_EXOSOME_RNASE_COMPLEX,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5607878078971015,0.20165208120340217
GOCC_CHROMAFFIN_GRANULE_MEMBRANE,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.20915872798644877,0.4962014932487856
HP_EXERCISE_INDUCED_MUSCLE_FATIGUE,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5461799608913641,0.3901752729396387
GOCC_DESMOSOME,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,0.04882297751176965,0.6199735965911495
KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.22987904571213302,0.5632047996151666
HP_INCREASED_URINARY_POTASSIUM,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.4008339517806949,0.5341787203618086
GOBP_PROTEASOME_ASSEMBLY,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5994987969588619,0.21707983356430854
GOBP_SPERMIDINE_TRANSPORT,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.3152509898364864,0.5034273506295993
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.44845130686364865,0.569907524495944
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.4934723629850508,0.34806337871817783
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5887505469755175,0.24248617986161622
GOCC_R2TP_COMPLEX,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5374292089141124,0.37606607989781043
REACTOME_UBIQUINOL_BIOSYNTHESIS,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5164103222583099,0.31362636184510173
REACTOME_SNRNP_ASSEMBLY,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.5227972280741123,0.26337367238531445
GOMF_CELL_ADHESIVE_PROTEIN_BINDING_INVOLVED_IN_BUNDLE_OF_HIS_CELL_PURKINJE_MYOCYTE_COMMUNICATION,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.04362590174160063,0.6494305724228177
GOBP_BRONCHIOLE_DEVELOPMENT,-2.8382226514515954,0.0045365525508797985,-0.42309725226169725,0.020967643564071863,-0.36839623514395753,0.5278134157495861
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.20048199848680337,0.5217789928483247
GOCC_DEUTEROSOME,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4523192269300483,0.4369825648370301
HP_ABSENT_THUMB,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4899224468025814,0.2896094050377951
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.6119394099854879,0.3516887408308498
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4333577361289336,0.3429200539783771
GOCC_SYNAPTONEMAL_STRUCTURE,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4992769882453178,0.3798422131705769
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.3914331253153844,0.2911194682071871
GOCC_LATE_ENDOSOME_LUMEN,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4578491044277129,0.4360767748237229
GOBP_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.5074642767434293,0.26498652388281746
CASTELLANO_HRAS_TARGETS_DN,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.3748306115027731,0.4708273852216257
HP_OSTEOSARCOMA,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.5373584665157373,0.27692121073736997
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.492106393047796,0.4239899800723232
GOCC_RIBONUCLEASE_MRP_COMPLEX,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.5880557638258143,0.3045002723919156
HP_HYPERCHLORIDURIA,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.5517974570884294,0.42087511891224183
HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4647834833349061,0.40825226925864655
HP_METABOLIC_ALKALOSIS,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.20225528832576944,0.5921510534732739
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4635836071329267,0.3829304433689611
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_SUCCINATE_TO_UBIQUINONE,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.5311275268979979,0.28475893517926176
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.545757322402597,0.24640620626326032
GOBP_NEUTROPHIL_APOPTOTIC_PROCESS,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.5572350705416236,0.27886658324181873
GOCC_METHYLOSOME,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.48565230085058836,0.2957860133498156
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.40110355559544325,0.29985787547943105
KORKOLA_CORRELATED_WITH_POU5F1,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.29850311311050154,0.5580394431670689
GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS,-2.8155168702399824,0.004869884002967158,-0.4197124742436037,0.022087714993694916,-0.4850431355603561,0.33595940289988474
HP_URIC_ACID_NEPHROLITHIASIS,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.4996258355052522,0.38590809634431916
GOBP_MALE_MEIOSIS_I,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5607241718284395,0.34374042683604084
HP_PONTOCEREBELLAR_ATROPHY,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.3812889746741567,0.41800666207049675
GNF2_EIF3S6,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5723130402046607,0.27588029125240704
ROETH_TERT_TARGETS_UP,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.2723777603074502,0.49975833034176076
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.40680268851058615,0.3117293992080816
GOBP_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5651127278428191,0.3661509730245848
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5238732642993498,0.4058245212393153
GOBP_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.4790202425842869,0.3670480877799632
GOMF_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5429158571230576,0.21981054237380673
HP_FURROWED_TONGUE,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5775797189529339,0.2252717156420422
HP_CLINODACTYLY_OF_THE_5TH_TOE,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5172299264765524,0.33695308157558296
GOCC_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5416988462237089,0.2592618295087723
SU_PLACENTA,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.2684577894855979,0.4984961416240264
GOBP_T_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.5479056025358705,0.34742215918065
GOBP_HOMOLOGOUS_RECOMBINATION,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.48872696468757487,0.356702934845125
GOCC_MULTIVESICULAR_BODY_LUMEN,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.40831212998446537,0.46879011852928304
GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.340314256341074,0.4911650300102685
GOMF_GLUTAMATE_BINDING,-2.7928110890283695,0.00522521975053152,-0.4163276962255101,0.02329342620557447,-0.3976867367511694,0.4394308569465184
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5852160196148318,0.30219120113304965
GNF2_RBBP6,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5484568371981858,0.31158998810317984
GOBP_INTERCELLULAR_TRANSPORT,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.1575725639234902,0.4962527806907988
HP_NEOPLASM_OF_THE_COLON,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5196669378208626,0.19941676326883445
GOBP_RNA_5_END_PROCESSING,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5763866349716857,0.3375643137465831
GOBP_MITOCHONDRIAL_RESPIRASOME_ASSEMBLY,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.6145813861798849,0.24841086364453985
REACTOME_TRNA_PROCESSING,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.4977589725192115,0.31127425421115584
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5237957918356199,0.3493469930461703
GOMF_PROTON_CHANNEL_ACTIVITY,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5334632250392847,0.2708006455339508
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.49746477182041776,0.3020165734483184
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.4605277701835042,0.42106321538024244
GOCC_BOX_H_ACA_RNP_COMPLEX,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5616625344573023,0.17788332704160403
GOCC_BOX_H_ACA_TELOMERASE_RNP_COMPLEX,-2.770105307816757,0.005603817140063373,-0.4129429182074165,0.024403719803501787,-0.5616625344573023,0.17788332704160403
