feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5088530718179874,-0.6923121028996485
HP_HYPERLORDOSIS,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5998642815048908,-0.6884698553370096
HP_PALMAR_PRURITUS,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.8389778783383474,-0.31393444683247873
GOBP_REGULATION_OF_ANOIKIS,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.7500616574615417,-0.44364671365658637
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.49105302269845824,-0.6102847814045392
GOBP_BLOOD_VESSEL_MORPHOGENESIS,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.6519201011795853,-0.5001191764737811
HP_DEVIATION_OF_THE_HALLUX,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.6794806760167766,-0.6398901842828721
GOBP_METANEPHRIC_LOOP_OF_HENLE_DEVELOPMENT,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.7367573782695895,-0.4957591327605262
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.4910272127518114,-0.7455113198417832
HP_SUBCUTANEOUS_HEMORRHAGE,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.6912314173233974,-0.6159667149014858
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.7078379741155577,-0.611615941825992
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5365038723092609,-0.6901969867148827
VALK_AML_CLUSTER_7,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.7576882256207143,-0.36526553659793093
GOBP_METANEPHROS_MORPHOGENESIS,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.7240574105412932,-0.5170223872063152
GOBP_MEMBRANOUS_SEPTUM_MORPHOGENESIS,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5035015095808727,-0.6961120833652287
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.6609428213767388,-0.555641485207886
SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5992325160809012,-0.6586847389161667
REACTOME_PARASITE_INFECTION,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5944207758572794,-0.5957020937558873
HP_ABNORMAL_HEART_VALVE_PHYSIOLOGY,4.177863742936748,2.9425984036183864e-05,0.6227991553292184,0.0007746183180328067,0.5056885314597609,-0.7372091940514847
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6582717917619824,-0.5826523373994665
GOBP_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5498153415079327,-0.7049388848651589
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7060345517125699,-0.46108989934218164
KASLER_HDAC7_TARGETS_1_UP,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.722881444475102,-0.5695677177242733
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7347041917301969,-0.544791083986641
HP_PALMOPLANTAR_CUTIS_LAXA,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6573174947739231,-0.5588731205881693
BROWNE_HCMV_INFECTION_16HR_DN,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.4870287820208525,-0.6787266198217721
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6316656200044289,-0.6571210230883517
GOBP_PLATELET_ACTIVATION,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7085858010670419,-0.5458104473307459
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6450402089108301,-0.5702173695471597
HP_ABNORMAL_ACETABULUM_MORPHOLOGY,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.2977212872022635,-0.7480378458219188
GOBP_REGULATION_OF_SECRETION,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7894659503589195,-0.45236710780806094
HP_ABNORMAL_SHOULDER_MORPHOLOGY,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6574815766779535,-0.4849741808541868
HP_CORONAL_CRANIOSYNOSTOSIS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5410515669434348,-0.731441662712644
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6432638958145263,-0.5851473925085948
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7311318197555177,-0.5500420347639502
LI_LUNG_CANCER,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6686928671128821,-0.4864774964673134
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7254356459036226,-0.5338257661815135
GOBP_DENDRITE_DEVELOPMENT,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5828667074981211,-0.5992696954893109
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.796556220438453,-0.4536641264971703
HP_MOTOR_SEIZURE,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5549037083339985,-0.6757169741878307
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.625161227375428,-0.6158957577003605
GOBP_OSSIFICATION,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6251662710701875,-0.5831041024742604
BUSSLINGER_GASTRIC_ANTRAL_ECS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6357162321538478,-0.6855738302734021
GOBP_MUSCLE_CELL_DEVELOPMENT,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.552403641943248,-0.6501420502569445
GOBP_CLATHRIN_COAT_ASSEMBLY,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6321806473931697,-0.6388314040135458
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7558124857908634,-0.4978856203536104
GOBP_DENDRITE_MORPHOGENESIS,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6160533397348912,-0.5738146203374095
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5841752687856206,-0.6204689787130667
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5715506165635906,-0.6257497991464904
REACTOME_ATTACHMENT_AND_ENTRY,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.7169821333478629,-0.45348867132966436
RODWELL_AGING_KIDNEY_UP,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.6772724770243561,-0.5238544653438205
ONDER_CDH1_TARGETS_3_UP,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5282771176483214,-0.680318867773168
GOBP_TERMINAL_BUTTON_ORGANIZATION,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5863458459973466,-0.6696279847786512
GOBP_ENDOSOMAL_LUMEN_ACIDIFICATION,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5320059235543572,-0.7342431062571539
DASU_IL6_SIGNALING_SCAR_DN,4.155157961725135,3.250628883557e-05,0.6194143773111247,0.0008239169293714504,0.5778266858660834,-0.6621496990031424
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.45434128606635144,-0.7076129423570174
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7210410431623305,-0.42709421072024367
GOBP_SECRETION,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7426545495134943,-0.35095067731454466
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6344714307375198,-0.5433525113700461
GOMF_BETA_GALACTOSIDE_CMP_ALPHA_2_3_SIALYLTRANSFERASE_ACTIVITY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5646853314487704,-0.6910565152834685
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.8030898539641492,-0.25380825737503293
REACTOME_PI3K_AKT_ACTIVATION,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.4897713910588376,-0.5708443538637045
GOBP_RESPIRATORY_SYSTEM_PROCESS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.4866115632609782,-0.7711870932953978
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7190950839003601,-0.47466521803362705
FERRANDO_LYL1_NEIGHBORS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6908157276986595,-0.5587516153119388
GOCC_GLUTAMATERGIC_SYNAPSE,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5711197388871583,-0.6174950126361395
HP_PRIMARY_HYPERCORTISOLISM,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.4767702600158525,-0.6799404172607432
HP_LOWER_LIMB_JOINT_CONTRACTURE,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5180907488601446,-0.64327816941375
HP_LATE_ONSET,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6241011465789091,-0.7092609264101577
HP_ABNORMALITY_OF_BONE_MINERAL_DENSITY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6677465045146271,-0.6509192639085459
HP_CHOLANGITIS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7817704163682788,-0.5152289443269603
PID_HIF1_TFPATHWAY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7158608171037539,-0.40467975864091443
GOBP_MOTOR_BEHAVIOR,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.4524186491046978,-0.7682722437387534
BIOCARTA_EDG1_PATHWAY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6599554807455303,-0.6554967962104384
BIOCARTA_PLC_PATHWAY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7255447506543341,-0.5811424795274633
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5582731292211356,-0.6734782322144378
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.8138445123454777,-0.3021824873062701
GOBP_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7394102453776555,-0.3179623661945044
GOBP_REGULATION_OF_BONE_REMODELING,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.78666625613111,-0.33754999810682035
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5351282500754588,-0.6801602449863118
HP_THROMBOPHLEBITIS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6320156094036901,-0.6530734668720288
DANG_MYC_TARGETS_DN,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.43708635485829567,-0.6457764509795028
REACTOME_SIGNALING_BY_VEGF,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.674562494606691,-0.5706546178699926
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5540846417396714,-0.6423662757194174
GOBP_TISSUE_HOMEOSTASIS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.8152292629329676,-0.39602470895202424
GOCC_INTEGRIN_COMPLEX,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6439908096556664,-0.44721238151211395
SMID_BREAST_CANCER_LUMINAL_B_UP,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.775770694410323,-0.18882281492046502
NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.4898030024133409,-0.6930369419069724
DI_MARTINO_MATRISOME_HIGHLY_PROLIFERATIVE_HNSCC_TUMOR_CELL_DERIVED,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5222422032713774,-0.648167066224316
HP_RESPIRATORY_INSUFFICIENCY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.49849594334085406,-0.7584951614686011
KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPP_J_TO_TLR2_4_MAPK_SIGNALING_PATHWAY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6730253713863478,-0.6627431247297706
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6356872725317256,-0.5013690960858436
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.4384052754072659,-0.7038825471645909
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7205821138333218,-0.5788967152842802
CERVERA_SDHB_TARGETS_2,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7469134866942911,-0.3989609821406959
HP_REDUCED_HEMOLYTIC_COMPLEMENT_ACTIVITY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7785028882532514,-0.5429459588910531
GOBP_CELL_MORPHOGENESIS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6329168316478628,-0.5469902344122911
GOBP_HYALURONAN_METABOLIC_PROCESS,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6500200384402184,-0.6513913661834707
HASLINGER_B_CLL_WITH_MUTATED_VH_GENES,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7649472794944717,-0.45989449875790944
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.652633002455585,-0.5116050116145622
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6924436458793837,-0.5712253482608274
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.5851862444555901,-0.5528030891343169
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.7399374627486766,-0.5174267130604367
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY,4.132452180513523,3.589134537044929e-05,0.6160295992930312,0.0008645773033177409,0.6189357508254644,-0.6018871838569545
GOBP_AORTA_DEVELOPMENT,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.518326318828837,-0.6698982715149107
HP_INCREASED_CIRCULATING_ANDROGEN_CONCENTRATION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.4875294938684872,-0.677236178659437
GOBP_ENDODERMAL_CELL_DIFFERENTIATION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6198888578883699,-0.6027065889151642
GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7093526556776237,-0.23769391989034244
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7758737244087858,-0.4784837502387346
GOBP_ENDOCARDIAL_CELL_DIFFERENTIATION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6265222870939193,-0.6084294150996804
BIOCARTA_ARENRF2_PATHWAY,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7691271681809829,-0.49773515236722377
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.663547192171852,-0.5270578962450136
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6146095934324081,-0.5975173805571761
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6182142851618398,-0.49942598233071656
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6590481447146037,-0.6328266240004361
BIOCARTA_BIOPEPTIDES_PATHWAY,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6275173167712221,-0.5785747968183835
HP_RESPIRATORY_ARREST,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5462483946162646,-0.680025741340041
GOBP_GROWTH,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6163994044209499,-0.5802073887364592
HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NE_PRECURSOR_CELL,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6208700624967528,-0.624319643185564
GOBP_FIBROBLAST_MIGRATION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.4913716955100162,-0.6279190150269749
GOBP_SYNAPTIC_VESICLE_RECYCLING,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6533232563003103,-0.6507107497684459
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5880383232310248,-0.5991719515986086
PID_AVB3_INTEGRIN_PATHWAY,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5510565255326185,-0.6398361097911526
HP_OPTIC_NERVE_COMPRESSION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6999803268639471,-0.5205973048293981
GOMF_ACTIN_BINDING,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6179292275344339,-0.5211543157963827
GOBP_REGULATION_OF_VASOCONSTRICTION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.636683725762255,-0.5556399411293089
HP_LONG_HALLUX,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.3093686306996587,-0.7779391181112735
HP_DYSPNEA,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5954012041406065,-0.5978337404848151
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5737966627083293,-0.6599759704718815
GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6174469610920905,-0.5786034468024955
GOBP_TUBE_MORPHOGENESIS,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6511563103093561,-0.4807063975059484
HP_HYPEROSTOSIS,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5561220996912369,-0.6718371623426294
GOMF_WNT_RECEPTOR_ACTIVITY,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7285124640914667,-0.4487936732284211
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.43152138714173593,-0.7758890764633685
GOCC_PORE_COMPLEX,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7626364027356558,-0.5291130516039552
ZEILSTRA_CD44_TARGETS_UP,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7651657501286467,-0.4442382017324874
GOBP_TUBE_DEVELOPMENT,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6491886909407697,-0.4730556229101509
HP_ABNORMALITY_OF_THE_MIDDLE_PHALANGES_OF_THE_TOES,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5274198126970847,-0.7425027322497959
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.6750522194306315,-0.5041684839921605
HP_ABNORMAL_LUNG_DEVELOPMENT,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5078436235469828,-0.6203358525491742
MURARO_PANCREAS_EPSILON_CELL,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.8088564919963231,-0.3548779309936876
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5256285997450566,-0.6067659838645956
HP_VERTEBRAL_WEDGING,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.39084304023652694,-0.7564835684856497
GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_APOPTOTIC_PROCESS,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7831433717678117,-0.4203308438382543
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5130163056992294,-0.5970205830695613
MUNSHI_MULTIPLE_MYELOMA_UP,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5923561631595379,-0.569721819922605
HP_ABNORMALITY_OF_LOWER_LIMB_JOINT,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.5164318053211577,-0.7496968909720411
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS,4.10974639930191,3.9609387172302566e-05,0.6126448212749377,0.0009156950358651816,0.7352402163567409,-0.5579322852119852
GOBP_MEMBRANE_ORGANIZATION,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.6047394014290949,-0.5606038391498861
GOBP_BONE_GROWTH,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.6432538279737056,-0.5607948281080681
GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.5672485692238128,-0.5567387946047263
WP_ADIPOGENESIS,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.6446870293321945,-0.48989260958558495
HP_MIDDLE_AGE_ONSET,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.45950805779874476,-0.6871449218209118
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.690477189379847,-0.6271753237515729
GOBP_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.7479560257116808,-0.38770130415095294
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.5431383738391036,-0.6137320276481742
HP_ARACHNODACTYLY,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.5561384659811638,-0.6715180494558118
REACTOME_GLUCURONIDATION,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.7669077110550593,-0.4451803174019324
GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.6690537937738296,-0.6097915957859067
GOMF_WNT_PROTEIN_BINDING,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.5705244734400924,-0.5286357366000799
HP_INCREASED_INFLAMMATORY_RESPONSE,4.087040618090297,4.3691064960567415e-05,0.609260043256844,0.0009666791717173745,0.7513551248192321,-0.4383581145449718
